"TOA5","CR6Series","CR6","3767","CR6.Std.04 CR6-WIFI.01","CPU:ew_fullsun_code Rev1.CR6","51073","soil_moi"
"TIMESTAMP","RECORD","BattV_Min","VW_Avg"
"TS","RN","Volts",""
"","","Min","Avg"
"2018-09-16 07:00:00",1555,12.85,"NAN"
"2018-09-16 08:00:00",1556,12.84,"NAN"
"2018-09-16 09:00:00",1557,13.36,"NAN"
"2018-09-16 10:00:00",1558,14.49,"NAN"
"2018-09-16 11:00:00",1559,14.46,"NAN"
"2018-09-16 12:00:00",1560,14.45,"NAN"
"2018-09-16 13:00:00",1561,14.41,"NAN"
"2018-09-16 14:00:00",1562,14.41,"NAN"
"2018-09-16 15:00:00",1563,14.41,"NAN"
"2018-09-16 16:00:00",1564,14.41,"NAN"
"2018-09-16 17:00:00",1565,14.41,"NAN"
"2018-09-16 18:00:00",1566,14.41,"NAN"
"2018-09-16 19:00:00",1567,13.76,"NAN"
"2018-09-16 20:00:00",1568,12.97,"NAN"
"2018-09-16 21:00:00",1569,12.96,"NAN"
"2018-09-16 22:00:00",1570,12.93,"NAN"
"2018-09-16 23:00:00",1571,12.93,"NAN"
"2018-09-17 00:00:00",1572,12.93,"NAN"
"2018-09-17 01:00:00",1573,12.93,"NAN"
"2018-09-17 02:00:00",1574,12.9,"NAN"
"2018-09-17 03:00:00",1575,12.89,"NAN"
"2018-09-17 04:00:00",1576,12.89,"NAN"
"2018-09-17 05:00:00",1577,12.86,"NAN"
"2018-09-17 06:00:00",1578,12.85,"NAN"
"2018-09-17 07:00:00",1579,12.85,"NAN"
"2018-09-17 08:00:00",1580,12.85,"NAN"
"2018-09-17 09:00:00",1581,12.85,"NAN"
"2018-09-17 10:00:00",1582,12.97,"NAN"
"2018-09-17 11:00:00",1583,13.16,"NAN"
"2018-09-17 12:00:00",1584,14.49,"NAN"
"2018-09-17 13:00:00",1585,14.45,"NAN"
"2018-09-17 14:00:00",1586,14.43,"NAN"
"2018-09-17 15:00:00",1587,14.42,"NAN"
"2018-09-17 16:00:00",1588,14.26,"NAN"
"2018-09-17 17:00:00",1589,14.44,"NAN"
"2018-09-17 18:00:00",1590,14.42,"NAN"
"2018-09-17 19:00:00",1591,13.07,"NAN"
"2018-09-17 20:00:00",1592,12.98,"NAN"
"2018-09-17 21:00:00",1593,12.97,"NAN"
"2018-09-17 22:00:00",1594,12.93,"NAN"
"2018-09-17 23:00:00",1595,12.93,"NAN"
"2018-09-18 00:00:00",1596,12.93,"NAN"
"2018-09-18 01:00:00",1597,12.93,"NAN"
"2018-09-18 02:00:00",1598,12.91,"NAN"
"2018-09-18 03:00:00",1599,12.89,"NAN"
"2018-09-18 04:00:00",1600,12.89,"NAN"
"2018-09-18 05:00:00",1601,12.85,"NAN"
"2018-09-18 06:00:00",1602,12.85,"NAN"
"2018-09-18 07:00:00",1603,12.85,"NAN"
"2018-09-18 08:00:00",1604,12.83,"NAN"
"2018-09-18 09:00:00",1605,12.85,"NAN"
"2018-09-18 10:00:00",1606,13.02,"NAN"
"2018-09-18 11:00:00",1607,14.49,"NAN"
"2018-09-18 12:00:00",1608,14.47,"NAN"
"2018-09-18 13:00:00",1609,14.45,"NAN"
"2018-09-18 14:00:00",1610,14.45,"NAN"
"2018-09-18 15:00:00",1611,14.45,"NAN"
"2018-09-18 16:00:00",1612,14.41,"NAN"
"2018-09-18 17:00:00",1613,14.41,"NAN"
"2018-09-18 18:00:00",1614,14.41,"NAN"
"2018-09-18 19:00:00",1615,14.07,"NAN"
"2018-09-18 20:00:00",1616,13,"NAN"
"2018-09-18 21:00:00",1617,12.97,"NAN"
"2018-09-18 22:00:00",1618,12.93,"NAN"
"2018-09-18 23:00:00",1619,12.92,"NAN"
"2018-09-19 00:00:00",1620,12.92,"NAN"
"2018-09-19 01:00:00",1621,12.93,"NAN"
"2018-09-19 02:00:00",1622,12.88,"NAN"
"2018-09-19 03:00:00",1623,12.89,"NAN"
"2018-09-19 04:00:00",1624,12.89,"NAN"
"2018-09-19 05:00:00",1625,12.86,"NAN"
"2018-09-19 06:00:00",1626,12.85,"NAN"
"2018-09-19 07:00:00",1627,12.85,"NAN"
"2018-09-19 08:00:00",1628,12.84,"NAN"
"2018-09-19 09:00:00",1629,13.04,"NAN"
"2018-09-19 10:00:00",1630,13.32,"NAN"
"2018-09-19 11:00:00",1631,14.49,"NAN"
"2018-09-19 12:00:00",1632,14.45,"NAN"
"2018-09-19 13:00:00",1633,14.45,"NAN"
"2018-09-19 14:00:00",1634,14.43,"NAN"
"2018-09-19 15:00:00",1635,14.41,"NAN"
"2018-09-19 16:00:00",1636,14.41,"NAN"
"2018-09-19 17:00:00",1637,14.41,"NAN"
"2018-09-19 18:00:00",1638,14.41,"NAN"
"2018-09-19 19:00:00",1639,13.95,"NAN"
"2018-09-19 20:00:00",1640,12.98,"NAN"
"2018-09-19 21:00:00",1641,12.96,"NAN"
"2018-09-19 22:00:00",1642,12.93,"NAN"
"2018-09-19 23:00:00",1643,12.93,"NAN"
"2018-09-20 00:00:00",1644,12.93,"NAN"
"2018-09-20 01:00:00",1645,12.92,"NAN"
"2018-09-20 02:00:00",1646,12.89,"NAN"
"2018-09-20 03:00:00",1647,12.89,"NAN"
"2018-09-20 04:00:00",1648,12.88,"NAN"
"2018-09-20 05:00:00",1649,12.85,"NAN"
"2018-09-20 06:00:00",1650,12.85,"NAN"
"2018-09-20 07:00:00",1651,12.84,"NAN"
"2018-09-20 08:00:00",1652,12.84,"NAN"
"2018-09-20 09:00:00",1653,13.13,"NAN"
"2018-09-20 10:00:00",1654,14.5,"NAN"
"2018-09-20 11:00:00",1655,14.46,"NAN"
"2018-09-20 12:00:00",1656,14.45,"NAN"
"2018-09-20 13:00:00",1657,14.41,"NAN"
"2018-09-20 14:00:00",1658,14.41,"NAN"
"2018-09-20 15:00:00",1659,14.41,"NAN"
"2018-09-20 16:00:00",1660,14.37,"NAN"
"2018-09-20 17:00:00",1661,14.37,"NAN"
"2018-09-20 18:00:00",1662,14.38,"NAN"
"2018-09-20 19:00:00",1663,14.09,"NAN"
"2018-09-20 20:00:00",1664,13,"NAN"
"2018-09-20 21:00:00",1665,12.97,"NAN"
"2018-09-20 22:00:00",1666,12.95,"NAN"
"2018-09-20 23:00:00",1667,12.92,"NAN"
"2018-09-21 00:00:00",1668,12.92,"NAN"
"2018-09-21 01:00:00",1669,12.93,"NAN"
"2018-09-21 02:00:00",1670,12.91,"NAN"
"2018-09-21 03:00:00",1671,12.9,"NAN"
"2018-09-21 04:00:00",1672,12.88,"NAN"
"2018-09-21 05:00:00",1673,12.86,"NAN"
"2018-09-21 06:00:00",1674,12.85,"NAN"
"2018-09-21 07:00:00",1675,12.85,"NAN"
"2018-09-21 08:00:00",1676,12.84,"NAN"
"2018-09-21 09:00:00",1677,13.18,"NAN"
"2018-09-21 10:00:00",1678,14.45,"NAN"
"2018-09-21 11:00:00",1679,14.45,"NAN"
"2018-09-21 12:00:00",1680,14.41,"NAN"
"2018-09-21 13:00:00",1681,14.41,"NAN"
"2018-09-21 14:00:00",1682,14.39,"NAN"
"2018-09-21 15:00:00",1683,14.19,"NAN"
"2018-09-21 16:00:00",1684,14.14,"NAN"
"2018-09-21 17:00:00",1685,14.18,"NAN"
"2018-09-21 18:00:00",1686,14.23,"NAN"
"2018-09-21 19:00:00",1687,13.33,"NAN"
"2018-09-21 20:00:00",1688,12.97,"NAN"
"2018-09-21 21:00:00",1689,12.97,"NAN"
"2018-09-21 22:00:00",1690,12.94,"NAN"
"2018-09-21 23:00:00",1691,12.93,"NAN"
"2018-09-22 00:00:00",1692,12.93,"NAN"
"2018-09-22 01:00:00",1693,12.92,"NAN"
"2018-09-22 02:00:00",1694,12.9,"NAN"
"2018-09-22 03:00:00",1695,12.89,"NAN"
"2018-09-22 04:00:00",1696,12.88,"NAN"
"2018-09-22 05:00:00",1697,12.85,"NAN"
"2018-09-22 06:00:00",1698,12.84,"NAN"
"2018-09-22 07:00:00",1699,12.84,"NAN"
"2018-09-22 08:00:00",1700,12.83,"NAN"
