"TOA5","CR6Series","CR6","3767","CR6.Std.04 CR6-WIFI.01","CPU:ew_fullsun_code Rev1.CR6","51073","sun"
"TIMESTAMP","RECORD","PAR_Den_Avg","PAR_Tot_Tot","SlrW_Avg","SlrkJ_Tot","SunHrs_Tot","PotSlrW_Avg"
"TS","RN","umol/s/m^2","mmol/m^2","W/m^2","kJ/m^2","hours","W/m^2"
"","","Avg","Tot","Avg","Tot","Tot","Avg"
"2018-09-13 07:00:00",1483,4.862,17.50382,0.165,0.5950094,0,607.8
"2018-09-13 08:00:00",1484,671.7,2418.13,131.8,474.3484,0.441,357
"2018-09-13 09:00:00",1485,2778,10000.21,523,1882.716,0.318,88.9
"2018-09-13 10:00:00",1486,2978,10720.49,523.9,1885.904,0,-189
"2018-09-13 11:00:00",1487,4045,14560.92,744.8,2681.372,0,-446.8
"2018-09-13 12:00:00",1488,7999,31042.49,1611,5798.921,0,-669.8
"2018-09-13 13:00:00",1489,7999,33911.6,1758,6327.253,0,-843
"2018-09-13 14:00:00",1490,5457,19643.8,1033,3720.156,0,-955
"2018-09-13 15:00:00",1491,6524,23486.82,1176,4232.49,0,-998
"2018-09-13 16:00:00",1492,7999,30127.83,1554,5594.346,0,-970
"2018-09-13 17:00:00",1493,3197,11509.71,575.5,2071.723,0,-871
"2018-09-13 18:00:00",1494,1838,6616.996,316,1137.651,0,-709.4
"2018-09-13 19:00:00",1495,894,3219.247,130.6,470.1787,0,-495.5
"2018-09-13 20:00:00",1496,146.3,526.6465,14.86,53.50837,0,-243.8
"2018-09-13 21:00:00",1497,0.362,1.302638,0,0,0,32.11
"2018-09-13 22:00:00",1498,0.312,1.124243,0,0,0,302
"2018-09-13 23:00:00",1499,0.303,1.09212,0,0,0,557.6
"2018-09-14 00:00:00",1500,0.299,1.076954,0,0,0,779.4
"2018-09-14 01:00:00",1501,0.297,1.070889,0,0,0,952
"2018-09-14 02:00:00",1502,0.297,1.067806,0,0,0,1063
"2018-09-14 03:00:00",1503,0.3,1.081769,0,0,0,1106
"2018-09-14 04:00:00",1504,0.304,1.092617,0,0,0,1076
"2018-09-14 05:00:00",1505,0.301,1.082811,0,0,0,977
"2018-09-14 06:00:00",1506,0.299,1.076688,0,0,0,815
"2018-09-14 07:00:00",1507,6.603,23.77029,0.02,0.07271433,0,600.8
"2018-09-14 08:00:00",1508,539.3,1941.313,97.4,350.7432,0.36,349.7
"2018-09-14 09:00:00",1509,1765,6352.929,308.9,1112.13,0.291,81.4
"2018-09-14 10:00:00",1510,4994,17978.99,904,3253.108,0,-196.6
"2018-09-14 11:00:00",1511,7147,25729.06,1325,4771.55,0,-454.3
"2018-09-14 12:00:00",1512,7999,39674.33,2096,7545.946,0,-677.1
"2018-09-14 13:00:00",1513,7999,31161.53,1631,5870.227,0,-850
"2018-09-14 14:00:00",1514,6346,22847.15,1202,4325.427,0,-962
"2018-09-14 15:00:00",1515,7999,30368.46,1600,5760.602,0,-1005
"2018-09-14 16:00:00",1516,5957,21444.09,1112,4004.821,0,-976
"2018-09-14 17:00:00",1517,5148,18533.49,930,3346.202,0,-877
"2018-09-14 18:00:00",1518,4326,15574.33,655.6,2360.035,0,-714.4
"2018-09-14 19:00:00",1519,1796,6463.804,330.7,1190.426,0,-500.2
"2018-09-14 20:00:00",1520,171,615.601,23.3,83.86863,0,-248.2
"2018-09-14 21:00:00",1521,0.358,1.287376,0,0,0,27.87
"2018-09-14 22:00:00",1522,0.328,1.18132,0,0,0,297.8
"2018-09-14 23:00:00",1523,0.327,1.175931,0,0,0,553.4
"2018-09-15 00:00:00",1524,0.321,1.156761,0,0,0,775.1
"2018-09-15 01:00:00",1525,0.316,1.137745,0,0,0,947
"2018-09-15 02:00:00",1526,0.31,1.117333,0,0,0,1058
"2018-09-15 03:00:00",1527,0.308,1.109905,0,0,0,1100
"2018-09-15 04:00:00",1528,0.305,1.096263,0,0,0,1070
"2018-09-15 05:00:00",1529,0.307,1.105155,0,0,0,971
"2018-09-15 06:00:00",1530,0.302,1.085776,0,0,0,808
"2018-09-15 07:00:00",1531,4.96,17.85677,0.003,0.01191446,0,593.8
"2018-09-15 08:00:00",1532,551.5,1985.432,99.8,359.2872,0.356,342.4
"2018-09-15 09:00:00",1533,1988,7155.405,361.5,1301.367,0.264,73.96
"2018-09-15 10:00:00",1534,4069,14648.76,730.5,2629.661,0,-204.2
"2018-09-15 11:00:00",1535,4590,16524.69,834,3001.247,0,-461.8
"2018-09-15 12:00:00",1536,7025,25288.41,1299,4674.847,0,-684.4
"2018-09-15 13:00:00",1537,7315,26334.62,1358,4888.153,0,-857
"2018-09-15 14:00:00",1538,4284,15421.76,788.3,2837.782,0,-969
"2018-09-15 15:00:00",1539,6450,23220.02,1202,4325.991,0,-1011
"2018-09-15 16:00:00",1540,3748,13491.71,684,2462.506,0,-981
"2018-09-15 17:00:00",1541,2994,10776.67,477.3,1718.269,0,-882
"2018-09-15 18:00:00",1542,2167,7802.237,357.2,1286.038,0,-719.4
"2018-09-15 19:00:00",1543,893,3215.218,155.5,559.637,0,-504.8
"2018-09-15 20:00:00",1544,131.2,472.1791,20.16,72.58253,0,-252.7
"2018-09-15 21:00:00",1545,0.341,1.225847,0,0,0,23.62
"2018-09-15 22:00:00",1546,0.327,1.176974,0,0,0,293.7
"2018-09-15 23:00:00",1547,0.325,1.170743,0,0,0,549.1
"2018-09-16 00:00:00",1548,0.327,1.177896,0,0,0,770.6
"2018-09-16 01:00:00",1549,0.318,1.146387,0,0,0,943
"2018-09-16 02:00:00",1550,0.317,1.140135,0,0,0,1053
"2018-09-16 03:00:00",1551,0.31,1.114556,0,0,0,1095
"2018-09-16 04:00:00",1552,0.314,1.130627,0,0,0,1065
"2018-09-16 05:00:00",1553,0.31,1.115497,0,0,0,964
"2018-09-16 06:00:00",1554,0.305,1.09687,0,0,0,801
"2018-09-16 07:00:00",1555,3.82,13.75045,0.632,2.273689,0,586.7
"2018-09-16 08:00:00",1556,426.8,1536.493,82.6,297.5074,0.256,335.1
"2018-09-16 09:00:00",1557,2457,8845.666,444,1598.35,0.237,66.46
"2018-09-16 10:00:00",1558,4280,15406.72,783.7,2821.153,0,-211.8
"2018-09-16 11:00:00",1559,6337,22814.64,1203,4330.648,0,-469.3
"2018-09-16 12:00:00",1560,7999,32632.28,1723,6202.116,0,-691.7
"2018-09-16 13:00:00",1561,7999,37882.99,1998,7191.34,0,-864
"2018-09-16 14:00:00",1562,7999,31820.5,1611,5798.096,0,-975
"2018-09-16 15:00:00",1563,7999,30496.81,1499,5395.527,0,-1017
"2018-09-16 16:00:00",1564,6208,22349.98,1087,3914.803,0,-987
"2018-09-16 17:00:00",1565,2863,10305.87,472.1,1699.728,0,-887
"2018-09-16 18:00:00",1566,2001,7203.637,348.5,1254.685,0,-724.4
"2018-09-16 19:00:00",1567,800,2880.365,133.4,480.3311,0,-509.5
"2018-09-16 20:00:00",1568,76.94,276.9969,8.13,29.25586,0,-257.1
"2018-09-16 21:00:00",1569,0.34,1.223692,0,0,0,19.35
"2018-09-16 22:00:00",1570,0.328,1.179547,0,0,0,289.5
"2018-09-16 23:00:00",1571,0.317,1.140823,0,0,0,544.9
"2018-09-17 00:00:00",1572,0.319,1.146741,0,0,0,766.2
"2018-09-17 01:00:00",1573,0.32,1.150356,0,0,0,938
"2018-09-17 02:00:00",1574,0.316,1.137212,0,0,0,1048
"2018-09-17 03:00:00",1575,0.312,1.121758,0,0,0,1089
"2018-09-17 04:00:00",1576,0.307,1.106828,0,0,0,1059
"2018-09-17 05:00:00",1577,0.307,1.103958,0,0,0,958
"2018-09-17 06:00:00",1578,0.302,1.088659,0,0,0,794.7
"2018-09-17 07:00:00",1579,0.699,2.516158,0,0,0,579.6
"2018-09-17 08:00:00",1580,63.11,227.1805,7.641,27.50932,0,327.8
"2018-09-17 09:00:00",1581,310.6,1118.234,48.37,174.1216,0,58.92
"2018-09-17 10:00:00",1582,421.2,1516.283,70.53,253.8909,0,-219.4
"2018-09-17 11:00:00",1583,1703,6130.515,308.5,1110.691,0,-476.8
"2018-09-17 12:00:00",1584,2033,7320.287,352.3,1268.168,0,-699
"2018-09-17 13:00:00",1585,6036,21727.93,1152,4145.59,0,-871
"2018-09-17 14:00:00",1586,7931,28550.97,1502,5408.957,0,-982
"2018-09-17 15:00:00",1587,3137,11293.87,560.6,2018.242,0,-1023
"2018-09-17 16:00:00",1588,1440,5185.57,255.5,919.8109,0,-993
"2018-09-17 17:00:00",1589,3928,14139.47,720,2591.872,0,-893
"2018-09-17 18:00:00",1590,2130,7667.375,392.6,1413.353,0,-729.3
"2018-09-17 19:00:00",1591,271.4,976.9022,45.5,163.8014,0,-514.1
"2018-09-17 20:00:00",1592,39.97,143.8836,5.403,19.45066,0,-261.5
"2018-09-17 21:00:00",1593,0.303,1.089114,0,0,0,15.07
"2018-09-17 22:00:00",1594,0.298,1.073704,0,0,0,285.3
"2018-09-17 23:00:00",1595,0.297,1.070727,0.031,0.1133162,0,540.5
"2018-09-18 00:00:00",1596,0.29,1.045519,0,0,0,761.6
"2018-09-18 01:00:00",1597,0.294,1.056603,0,0,0,933
"2018-09-18 02:00:00",1598,0.292,1.050451,0,0,0,1043
"2018-09-18 03:00:00",1599,0.291,1.048937,0,0,0,1084
"2018-09-18 04:00:00",1600,0.296,1.066274,0,0.0004673268,0,1052
"2018-09-18 05:00:00",1601,0.296,1.065758,0.003,0.01256061,0,952
"2018-09-18 06:00:00",1602,0.296,1.066247,0.001,0.004383371,0,787.8
"2018-09-18 07:00:00",1603,0.632,2.276086,0.014,0.05109508,0,572.4
"2018-09-18 08:00:00",1604,63.72,229.406,11.1,39.95024,0,320.4
"2018-09-18 09:00:00",1605,378.4,1362.191,72.67,261.609,0.068,51.37
"2018-09-18 10:00:00",1606,2223,8004.161,433.7,1561.306,0,-227
"2018-09-18 11:00:00",1607,3511,12637.88,627.5,2258.932,0,-484.2
"2018-09-18 12:00:00",1608,6693,24095.03,1118,4024.725,0,-706.2
"2018-09-18 13:00:00",1609,7999,30790.11,1426,5131.802,0,-878
"2018-09-18 14:00:00",1610,6435,23165.42,1096,3944.947,0,-988
"2018-09-18 15:00:00",1611,7784,28020.78,1287,4634.964,0,-1030
"2018-09-18 16:00:00",1612,7588,27317.47,1269,4569.814,0,-999
"2018-09-18 17:00:00",1613,5848,21053,1013,3648.045,0,-898
"2018-09-18 18:00:00",1614,2795,10062.94,428.2,1541.34,0,-734.2
"2018-09-18 19:00:00",1615,1384,4983.819,290.4,1045.383,0,-518.7
"2018-09-18 20:00:00",1616,99.8,359.282,9.04,32.54862,0,-265.9
"2018-09-18 21:00:00",1617,0.313,1.126463,0,0,0,10.78
"2018-09-18 22:00:00",1618,0.305,1.099441,0,0,0,281.1
"2018-09-18 23:00:00",1619,0.313,1.127629,0,0,0,536.2
"2018-09-19 00:00:00",1620,0.311,1.11853,0,0,0,757.1
"2018-09-19 01:00:00",1621,0.308,1.110353,0,0,0,928
"2018-09-19 02:00:00",1622,0.311,1.11956,0,0,0,1038
"2018-09-19 03:00:00",1623,0.307,1.105438,0,0,0,1078
"2018-09-19 04:00:00",1624,0.304,1.095895,0,0,0,1046
"2018-09-19 05:00:00",1625,0.31,1.117448,0,0,0,945
"2018-09-19 06:00:00",1626,0.305,1.098023,0,0,0,780.9
"2018-09-19 07:00:00",1627,2.211,7.960102,0.007,0.02566075,0,565.2
"2018-09-19 08:00:00",1628,277.2,997.7671,50.23,180.8325,0.096,313
"2018-09-19 09:00:00",1629,1216,4376.696,225.9,813.4149,0.156,43.8
"2018-09-19 10:00:00",1630,2096,7544.256,379.5,1366.178,0,-234.6
"2018-09-19 11:00:00",1631,5634,20283.49,959,3451.617,0,-491.7
"2018-09-19 12:00:00",1632,6606,23779.87,1150,4141.372,0,-713.4
"2018-09-19 13:00:00",1633,7158,25768.79,1270,4573.769,0,-885
"2018-09-19 14:00:00",1634,7999,33451.85,1661,5980.297,0,-995
"2018-09-19 15:00:00",1635,7999,32933.81,1734,6242.145,0,-1036
"2018-09-19 16:00:00",1636,6998,25192.88,1372,4940.575,0,-1004
"2018-09-19 17:00:00",1637,4923,17722.57,871,3137.305,0,-903
"2018-09-19 18:00:00",1638,3497,12590.44,573.1,2063.146,0,-739.1
"2018-09-19 19:00:00",1639,1275,4590.063,243.1,875.2708,0,-523.3
"2018-09-19 20:00:00",1640,86.1,309.9347,7.177,25.83842,0,-270.3
"2018-09-19 21:00:00",1641,0.324,1.165744,0,0,0,6.471
"2018-09-19 22:00:00",1642,0.323,1.161617,0,0,0,276.8
"2018-09-19 23:00:00",1643,0.332,1.196389,0,0,0,531.8
"2018-09-20 00:00:00",1644,0.332,1.194032,0,0,0,752.5
"2018-09-20 01:00:00",1645,0.332,1.193549,0,0,0,923
"2018-09-20 02:00:00",1646,0.334,1.203172,0,0,0,1032
"2018-09-20 03:00:00",1647,0.342,1.230096,0,0,0,1072
"2018-09-20 04:00:00",1648,0.336,1.208731,0,0,0,1040
"2018-09-20 05:00:00",1649,0.321,1.155929,0,0,0,939
"2018-09-20 06:00:00",1650,0.322,1.160982,0,0,0,774
"2018-09-20 07:00:00",1651,2.693,9.694599,0,0,0,558
"2018-09-20 08:00:00",1652,374.4,1347.742,54.63,196.6593,0.125,305.6
"2018-09-20 09:00:00",1653,2728,9821.386,461.1,1659.967,0.128,36.22
"2018-09-20 10:00:00",1654,5033,18117.49,857,3084.18,0,-242.2
"2018-09-20 11:00:00",1655,7134,25681.38,1323,4762.973,0,-499.1
"2018-09-20 12:00:00",1656,7999,31262.02,1699,6116.548,0,-720.6
"2018-09-20 13:00:00",1657,7999,35272.59,1940,6982.236,0,-892
"2018-09-20 14:00:00",1658,7999,30930.08,1671,6014.059,0,-1001
"2018-09-20 15:00:00",1659,7999,30526.72,1641,5906.809,0,-1042
"2018-09-20 16:00:00",1660,7448,26812.15,1425,5128.819,0,-1010
"2018-09-20 17:00:00",1661,5513,19845.29,1035,3725.623,0,-908
"2018-09-20 18:00:00",1662,2589,9320.795,304.2,1095.234,0,-744
"2018-09-20 19:00:00",1663,1424,5124.661,190.2,684.7005,0,-527.9
"2018-09-20 20:00:00",1664,87.4,314.7203,9.83,35.38271,0,-274.7
"2018-09-20 21:00:00",1665,0.332,1.196443,0,0,0,2.154
"2018-09-20 22:00:00",1666,0.328,1.179265,0,0,0,272.5
"2018-09-20 23:00:00",1667,0.328,1.180681,0,0,0,527.4
"2018-09-21 00:00:00",1668,0.323,1.164209,0,0,0,747.8
"2018-09-21 01:00:00",1669,0.315,1.133407,0,0,0,918
"2018-09-21 02:00:00",1670,0.31,1.116722,0,0,0,1027
"2018-09-21 03:00:00",1671,0.312,1.123153,0,0,0,1066
"2018-09-21 04:00:00",1672,0.311,1.118036,0,0,0,1034
"2018-09-21 05:00:00",1673,0.307,1.105585,0,0,0,932
"2018-09-21 06:00:00",1674,0.31,1.115301,0,0,0,767
"2018-09-21 07:00:00",1675,2.001,7.202002,0,0,0,550.7
"2018-09-21 08:00:00",1676,371.8,1338.39,48.43,174.3654,0.166,298.2
"2018-09-21 09:00:00",1677,1873,6744.526,320.6,1154.025,0.101,28.63
"2018-09-21 10:00:00",1678,4497,16188.89,857,3086.933,0,-249.8
"2018-09-21 11:00:00",1679,6880,24769.22,1354,4872.907,0,-506.5
"2018-09-21 12:00:00",1680,7940,28584.83,1546,5564.205,0,-727.8
"2018-09-21 13:00:00",1681,7999,34118.07,1847,6649.334,0,-899
"2018-09-21 14:00:00",1682,7999,34571.91,1853,6669.324,0,-1008
"2018-09-21 15:00:00",1683,7999,33065.68,1770,6370.263,0,-1048
"2018-09-21 16:00:00",1684,5073,18263.66,935,3364.457,0,-1016
"2018-09-21 17:00:00",1685,4432,15954.51,805,2897.631,0,-914
"2018-09-21 18:00:00",1686,2918,10506.36,533,1918.822,0,-748.9
"2018-09-21 19:00:00",1687,1203,4332.241,219.6,790.7065,0,-532.5
"2018-09-21 20:00:00",1688,49.2,177.1185,3.152,11.34763,0,-279.1
"2018-09-21 21:00:00",1689,0.345,1.241776,0,0,0,-2.18
"2018-09-21 22:00:00",1690,0.34,1.223841,0,0,0,268.2
"2018-09-21 23:00:00",1691,0.322,1.159657,0.001,0.002985963,0,522.9
"2018-09-22 00:00:00",1692,0.31,1.116997,0,0,0,743.1
"2018-09-22 01:00:00",1693,0.324,1.165824,0.002,0.00650723,0,913
"2018-09-22 02:00:00",1694,0.33,1.187493,0,0,0,1022
"2018-09-22 03:00:00",1695,0.333,1.200188,0,0,0,1061
"2018-09-22 04:00:00",1696,0.321,1.156689,0.129,0.4646733,0,1028
"2018-09-22 05:00:00",1697,0.346,1.246365,0.231,0.8328905,0,925
"2018-09-22 06:00:00",1698,0.355,1.278482,0.258,0.9283302,0,760
"2018-09-22 07:00:00",1699,1.49,5.362316,0.025,0.0904792,0,543.4
"2018-09-22 08:00:00",1700,486.2,1750.155,80.4,289.3423,0.355,290.7
